247	36	planning	NOT_STARTED	\N	\N	\N	2026-04-17 04:36:56.422+00	2026-04-17 04:36:56.422+00
248	36	cutting	NOT_STARTED	\N	\N	\N	2026-04-17 04:36:56.426+00	2026-04-17 04:36:56.426+00
249	36	sewing	NOT_STARTED	\N	\N	\N	2026-04-17 04:36:56.427+00	2026-04-17 04:36:56.427+00
250	36	qc	NOT_STARTED	\N	\N	\N	2026-04-17 04:36:56.43+00	2026-04-17 04:36:56.43+00
251	36	warehouse	NOT_STARTED	\N	\N	\N	2026-04-17 04:36:56.432+00	2026-04-17 04:36:56.432+00
252	36	shipping	NOT_STARTED	\N	\N	\N	2026-04-17 04:36:56.433+00	2026-04-17 04:36:56.433+00
253	37	procurement	IN_PROGRESS	2026-04-17 04:39:38.242+00	\N	\N	2026-04-17 04:39:38.242+00	2026-04-17 04:39:38.242+00
254	37	planning	NOT_STARTED	\N	\N	\N	2026-04-17 04:39:38.245+00	2026-04-17 04:39:38.245+00
255	37	cutting	NOT_STARTED	\N	\N	\N	2026-04-17 04:39:38.253+00	2026-04-17 04:39:38.253+00
256	37	sewing	NOT_STARTED	\N	\N	\N	2026-04-17 04:39:38.32+00	2026-04-17 04:39:38.32+00
257	37	qc	NOT_STARTED	\N	\N	\N	2026-04-17 04:39:39.231+00	2026-04-17 04:39:39.231+00
258	37	warehouse	NOT_STARTED	\N	\N	\N	2026-04-17 04:39:39.234+00	2026-04-17 04:39:39.234+00
259	37	shipping	NOT_STARTED	\N	\N	\N	2026-04-17 04:39:39.52+00	2026-04-17 04:39:39.52+00
260	38	procurement	IN_PROGRESS	2026-04-17 04:43:00.626+00	\N	\N	2026-04-17 04:43:00.626+00	2026-04-17 04:43:00.626+00
261	38	planning	NOT_STARTED	\N	\N	\N	2026-04-17 04:43:00.627+00	2026-04-17 04:43:00.627+00
262	38	cutting	NOT_STARTED	\N	\N	\N	2026-04-17 04:43:00.629+00	2026-04-17 04:43:00.629+00
263	38	sewing	NOT_STARTED	\N	\N	\N	2026-04-17 04:43:00.63+00	2026-04-17 04:43:00.63+00
264	38	qc	NOT_STARTED	\N	\N	\N	2026-04-17 04:43:00.63+00	2026-04-17 04:43:00.63+00
265	38	warehouse	NOT_STARTED	\N	\N	\N	2026-04-17 04:43:00.631+00	2026-04-17 04:43:00.631+00
266	38	shipping	NOT_STARTED	\N	\N	\N	2026-04-17 04:43:00.632+00	2026-04-17 04:43:00.632+00
267	39	procurement	IN_PROGRESS	2026-04-17 04:48:10.752+00	\N	\N	2026-04-17 04:48:10.752+00	2026-04-17 04:48:10.752+00
268	39	planning	NOT_STARTED	\N	\N	\N	2026-04-17 04:48:10.754+00	2026-04-17 04:48:10.754+00
269	39	cutting	NOT_STARTED	\N	\N	\N	2026-04-17 04:48:10.757+00	2026-04-17 04:48:10.757+00
270	39	sewing	NOT_STARTED	\N	\N	\N	2026-04-17 04:48:10.759+00	2026-04-17 04:48:10.759+00
271	39	qc	NOT_STARTED	\N	\N	\N	2026-04-17 04:48:10.76+00	2026-04-17 04:48:10.76+00
272	39	warehouse	NOT_STARTED	\N	\N	\N	2026-04-17 04:48:10.762+00	2026-04-17 04:48:10.762+00
273	39	shipping	NOT_STARTED	\N	\N	\N	2026-04-17 04:48:10.764+00	2026-04-17 04:48:10.764+00
274	40	procurement	IN_PROGRESS	2026-04-17 04:56:59.423+00	\N	\N	2026-04-17 04:56:59.424+00	2026-04-17 04:56:59.424+00
275	40	planning	NOT_STARTED	\N	\N	\N	2026-04-17 04:56:59.425+00	2026-04-17 04:56:59.425+00
276	40	cutting	NOT_STARTED	\N	\N	\N	2026-04-17 04:56:59.426+00	2026-04-17 04:56:59.426+00
277	40	sewing	NOT_STARTED	\N	\N	\N	2026-04-17 04:56:59.427+00	2026-04-17 04:56:59.427+00
278	40	qc	NOT_STARTED	\N	\N	\N	2026-04-17 04:56:59.429+00	2026-04-17 04:56:59.429+00
279	40	warehouse	NOT_STARTED	\N	\N	\N	2026-04-17 04:56:59.43+00	2026-04-17 04:56:59.43+00
280	40	shipping	NOT_STARTED	\N	\N	\N	2026-04-17 04:56:59.431+00	2026-04-17 04:56:59.431+00
281	41	procurement	IN_PROGRESS	2026-04-17 05:28:27.626+00	\N	\N	2026-04-17 05:28:27.627+00	2026-04-17 05:28:27.627+00
282	41	planning	NOT_STARTED	\N	\N	\N	2026-04-17 05:28:28.122+00	2026-04-17 05:28:28.122+00
283	41	cutting	NOT_STARTED	\N	\N	\N	2026-04-17 05:28:28.526+00	2026-04-17 05:28:28.526+00
284	41	sewing	NOT_STARTED	\N	\N	\N	2026-04-17 05:28:28.72+00	2026-04-17 05:28:28.72+00
285	41	qc	NOT_STARTED	\N	\N	\N	2026-04-17 05:28:28.832+00	2026-04-17 05:28:28.832+00
286	41	warehouse	NOT_STARTED	\N	\N	\N	2026-04-17 05:28:29.227+00	2026-04-17 05:28:29.227+00
287	41	shipping	NOT_STARTED	\N	\N	\N	2026-04-17 05:28:29.327+00	2026-04-17 05:28:29.327+00
288	42	procurement	IN_PROGRESS	2026-04-17 05:31:34.828+00	\N	\N	2026-04-17 05:31:34.828+00	2026-04-17 05:31:34.828+00
289	42	planning	NOT_STARTED	\N	\N	\N	2026-04-17 05:31:34.829+00	2026-04-17 05:31:34.829+00
290	42	cutting	NOT_STARTED	\N	\N	\N	2026-04-17 05:31:34.831+00	2026-04-17 05:31:34.831+00
291	42	sewing	NOT_STARTED	\N	\N	\N	2026-04-17 05:31:34.832+00	2026-04-17 05:31:34.832+00
292	42	qc	NOT_STARTED	\N	\N	\N	2026-04-17 05:31:34.833+00	2026-04-17 05:31:34.833+00
293	42	warehouse	NOT_STARTED	\N	\N	\N	2026-04-17 05:31:34.835+00	2026-04-17 05:31:34.835+00
294	42	shipping	NOT_STARTED	\N	\N	\N	2026-04-17 05:31:34.836+00	2026-04-17 05:31:34.836+00
295	43	procurement	IN_PROGRESS	2026-04-17 05:42:03.962+00	\N	\N	2026-04-17 05:42:03.962+00	2026-04-17 05:42:03.962+00
296	43	planning	NOT_STARTED	\N	\N	\N	2026-04-17 05:42:03.964+00	2026-04-17 05:42:03.964+00
297	43	cutting	NOT_STARTED	\N	\N	\N	2026-04-17 05:42:03.966+00	2026-04-17 05:42:03.966+00
298	43	sewing	NOT_STARTED	\N	\N	\N	2026-04-17 05:42:03.968+00	2026-04-17 05:42:03.968+00
299	43	qc	NOT_STARTED	\N	\N	\N	2026-04-17 05:42:03.97+00	2026-04-17 05:42:03.97+00
300	43	warehouse	NOT_STARTED	\N	\N	\N	2026-04-17 05:42:03.971+00	2026-04-17 05:42:03.971+00
301	43	shipping	NOT_STARTED	\N	\N	\N	2026-04-17 05:42:03.973+00	2026-04-17 05:42:03.973+00
302	44	procurement	IN_PROGRESS	2026-04-17 05:46:08.721+00	\N	\N	2026-04-17 05:46:08.722+00	2026-04-17 05:46:08.722+00
303	44	planning	NOT_STARTED	\N	\N	\N	2026-04-17 05:46:08.728+00	2026-04-17 05:46:08.728+00
304	44	cutting	NOT_STARTED	\N	\N	\N	2026-04-17 05:46:08.738+00	2026-04-17 05:46:08.738+00
305	44	sewing	NOT_STARTED	\N	\N	\N	2026-04-17 05:46:08.742+00	2026-04-17 05:46:08.742+00
306	44	qc	NOT_STARTED	\N	\N	\N	2026-04-17 05:46:08.748+00	2026-04-17 05:46:08.748+00
307	44	warehouse	NOT_STARTED	\N	\N	\N	2026-04-17 05:46:08.749+00	2026-04-17 05:46:08.749+00
308	44	shipping	NOT_STARTED	\N	\N	\N	2026-04-17 05:46:08.751+00	2026-04-17 05:46:08.751+00
309	45	procurement	IN_PROGRESS	2026-04-17 05:50:30.834+00	\N	\N	2026-04-17 05:50:30.834+00	2026-04-17 05:50:30.834+00
310	45	planning	NOT_STARTED	\N	\N	\N	2026-04-17 05:50:30.836+00	2026-04-17 05:50:30.836+00
311	45	cutting	NOT_STARTED	\N	\N	\N	2026-04-17 05:50:30.837+00	2026-04-17 05:50:30.837+00
312	45	sewing	NOT_STARTED	\N	\N	\N	2026-04-17 05:50:30.838+00	2026-04-17 05:50:30.838+00
313	45	qc	NOT_STARTED	\N	\N	\N	2026-04-17 05:50:30.839+00	2026-04-17 05:50:30.839+00
314	45	warehouse	NOT_STARTED	\N	\N	\N	2026-04-17 05:50:30.84+00	2026-04-17 05:50:30.84+00
315	45	shipping	NOT_STARTED	\N	\N	\N	2026-04-17 05:50:30.841+00	2026-04-17 05:50:30.841+00
316	46	procurement	IN_PROGRESS	2026-04-17 05:54:21.73+00	\N	\N	2026-04-17 05:54:21.73+00	2026-04-17 05:54:21.73+00
317	46	planning	NOT_STARTED	\N	\N	\N	2026-04-17 05:54:21.737+00	2026-04-17 05:54:21.737+00
318	46	cutting	NOT_STARTED	\N	\N	\N	2026-04-17 05:54:21.746+00	2026-04-17 05:54:21.746+00
319	46	sewing	NOT_STARTED	\N	\N	\N	2026-04-17 05:54:21.749+00	2026-04-17 05:54:21.749+00
320	46	qc	NOT_STARTED	\N	\N	\N	2026-04-17 05:54:21.755+00	2026-04-17 05:54:21.755+00
321	46	warehouse	NOT_STARTED	\N	\N	\N	2026-04-17 05:54:21.758+00	2026-04-17 05:54:21.758+00
322	46	shipping	NOT_STARTED	\N	\N	\N	2026-04-17 05:54:21.764+00	2026-04-17 05:54:21.764+00
323	47	procurement	IN_PROGRESS	2026-04-17 05:57:37.332+00	\N	\N	2026-04-17 05:57:37.332+00	2026-04-17 05:57:37.332+00
324	47	planning	NOT_STARTED	\N	\N	\N	2026-04-17 05:57:37.334+00	2026-04-17 05:57:37.334+00
325	47	cutting	NOT_STARTED	\N	\N	\N	2026-04-17 05:57:37.335+00	2026-04-17 05:57:37.335+00
326	47	sewing	NOT_STARTED	\N	\N	\N	2026-04-17 05:57:37.335+00	2026-04-17 05:57:37.335+00
327	47	qc	NOT_STARTED	\N	\N	\N	2026-04-17 05:57:37.338+00	2026-04-17 05:57:37.338+00
328	47	warehouse	NOT_STARTED	\N	\N	\N	2026-04-17 05:57:37.339+00	2026-04-17 05:57:37.339+00
329	47	shipping	NOT_STARTED	\N	\N	\N	2026-04-17 05:57:37.339+00	2026-04-17 05:57:37.339+00
\.


